ENSID	Gene	Nearest_gene	Fine_mapping	Expression	Protein	fastBAT	HMAGMA	PsyOPS	Chrom_b37	pos_start_b37	pos_end_b37	Chrom_b38	pos_start_b38	pos_end_b38
ENSG00000187122	SLIT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10	98757795	98945677	chr10	96998038	97185959
ENSG00000269891	ARHGAP19-SLIT1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	98757795	99052413	chr10	97153045	97292637
ENSG00000213390	ARHGAP19	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	98978996	99052413	chr10	97222173	97292673
ENSG00000231398	RP11-375N9.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99034769	99037854	chr10	97275012	97278097
ENSG00000237169	RPL12P27	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99068895	99069715	chr10	97309138	97309958
ENSG00000165879	FRAT1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	99079022	99081672	chr10	97319271	97321915
ENSG00000181274	FRAT2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99092255	99094458	chr10	97332497	97334729
ENSG00000225850	RP11-452K12.4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	99094321	99102770	chr10	97334564	97343204
ENSG00000052749	RRP12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99116115	99161127	chr10	97356358	97426076
ENSG00000231508	RPL34P20	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99152954	99153304	chr10	97393197	97393547
ENSG00000155265	GOLGA7B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10	99609996	99631337	chr10	97849843	97871580
ENSG00000095713	CRTAC1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	99624757	99790585	chr10	97865000	98030828
ENSG00000148840	PPRC1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	103892787	103910082	chr10	102132994	102150333
ENSG00000166197	NOLC1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	103911933	103923627	chr10	102152176	102163871
ENSG00000107859	PITX3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	103989943	104001231	chr10	102230186	102241512
ENSG00000107862	GBF1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	104005289	104142656	chr10	102245371	102382899
ENSG00000059915	PSD	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104162376	104181296	chr10	102402617	102421539
ENSG00000107872	FBXL15	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104178946	104182893	chr10	102419189	102423136
ENSG00000107874	CUEDC2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104183002	104192418	chr10	102423245	102432584
ENSG00000202569	MIR146B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104196269	104196341	chr10	102436512	102436584
ENSG00000269609	C10orf95-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104209574	104220863	chr10	102449816	102461106
ENSG00000120055	C10orf95	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104209594	104211300	chr10	102449837	102451543
ENSG00000138111	MFSD13A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104221149	104236802	chr10	102461395	102477045
ENSG00000138107	ACTR1A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104238986	104262482	chr10	102461881	102502712
ENSG00000273262	RP11-18I14.11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104242796	104243316	chr10	102483039	102483559
ENSG00000107882	SUFU	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	10	104263744	104393292	chr10	102503972	102633535
ENSG00000228657	RPL23AP58	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104332514	104332982	chr10	102572757	102573225
ENSG00000207029	RNU6-43P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104351281	104351387	chr10	102591524	102591630
ENSG00000272933	TRIM8-DT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104402549	104403897	chr10	102642792	102644140
ENSG00000171206	TRIM8	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	10	104404253	104418164	chr10	102644479	102658318
ENSG00000138175	ARL3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104433488	104474164	chr10	102673731	102714397
ENSG00000156398	SFXN2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104474295	104503249	chr10	102714538	102743492
ENSG00000166272	WBP1L	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	104503727	104576021	chr10	102743948	102834516
ENSG00000252994	RNU6-1231P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104563686	104563788	chr10	102803929	102804031
ENSG00000213061	PFN1P11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	104597768	104605230	chr10	102838011	102845473
ENSG00000166275	BORCS7	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	104613980	104624718	chr10	102854259	102864961
ENSG00000214435	AS3MT	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	104629273	104661656	chr10	102869470	102901899
ENSG00000148842	CNNM2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	10	104678050	104849978	chr10	102918294	103090222
ENSG00000076685	NT5C2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	104845940	104953056	chr10	103087185	103277605
ENSG00000235376	RPEL1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	105005644	105007773	chr10	103245887	103248016
ENSG00000237761	RP11-127O4.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	106375860	106376731	chr10	104566931	104624795
ENSG00000156395	SORCS3	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	10	106400859	107024993	chr10	104641290	105265242
ENSG00000226387	SORCS3-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	106424366	106425958	chr10	104664608	104666200
ENSG00000207068	RNU6-463P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	107294417	107294523	chr10	105534659	105534765
ENSG00000233477	PPIAP38	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	107445141	107445623	chr10	105685383	105685865
ENSG00000213260	YWHAZP5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	107446080	107446809	chr10	105686322	105687051
ENSG00000225292	LINC02935	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	114648494	114665870	chr10	112888735	112906111
ENSG00000148737	TCF7L2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	10	114710009	114927437	chr10	112950247	113167678
ENSG00000238380	RNU7-165P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	115113184	115113243	chr10	113353425	113353484
ENSG00000165863	C10orf82	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	118423207	118429775	chr10	116663696	116670264
ENSG00000232767	HSPA12A-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	118429614	118432250	chr10	116670034	116672750
ENSG00000165868	HSPA12A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	118430703	118502085	chr10	116671192	116850251
ENSG00000228195	RPL5P27	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	118509416	118510772	chr10	116749905	116751261
ENSG00000225302	RP11-539I5.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	118592512	118609716	chrNA		
ENSG00000188316	ENO4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	118609023	118671299	chr10	116849499	116911788
ENSG00000148704	VAX1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	118888032	118897812	chr10	117128521	117138301
ENSG00000234474	MIR3663HG	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	118918167	118928570	chr10	117144564	117169108
ENSG00000266782	MIR3663	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	118927189	118927285	chr10	117167678	117167774
ENSG00000165650	PDZD8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10	119040000	119134978	chr10	117277274	117375440
ENSG00000229847	EMX2OS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	119232726	119304579	chr10	117473215	117545068
ENSG00000107560	RAB11FIP2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	119764427	119806114	chr10	118004916	118046941
ENSG00000232139	LINC00867	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	120116620	120124615	chr10	118341437	118398468
ENSG00000119973	PRLHR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10	120352916	120355160	chr10	118589997	118595648
ENSG00000203795	FAM24A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	124670217	124672627	chr10	122910610	122913111
ENSG00000234542	RP11-282I1.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	125333743	125343283	chr10	123574227	123583767
ENSG00000154478	GPR26	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	10	125425871	125454123	chr10	123666355	123697399
ENSG00000121898	CPXM2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	10	125465723	125699783	chr10	123706207	123940267
ENSG00000234677	RP11-285A18.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	125673090	125691113	chr10	123913574	123931597
ENSG00000170430	MGMT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	131265448	131566271	chr10	129467190	129770983
ENSG00000068383	INPP5A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	134351324	134596979	chr10	132537787	132783480
ENSG00000171811	CFAP46	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	10	134621896	134756327	chr10	132808392	132942823
ENSG00000197177	ADGRA1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	10	134884433	134945179	chr10	133087924	133131675
ENSG00000235264	RPL5P28	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	134958116	134958808	chr10	133144612	133145304
ENSG00000171798	KNDC1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	134973951	135039916	chr10	133160219	133226412
ENSG00000278982		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr10	7411599	7413467
ENSG00000286881		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	21526568	21526872
ENSG00000279623		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	21865335	21865921
ENSG00000280719	PCAT5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	35778302	35800920
ENSG00000282906		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	65123667	65141185
ENSG00000201047	Y_RNA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr10	73082494	73082595
ENSG00000280238		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	73791218	73791490
ENSG00000285810		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	75041876	75055754
ENSG00000286715		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	75592644	75628120
ENSG00000286683		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	97195907	97203721
ENSG00000286344		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	123560326	123562213
ENSG00000287466		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr10	129621988	129626664
ENSG00000230724	LINC01001	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	127115	139612	chr11	127204	139612
ENSG00000182272	B4GALNT4	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	11	369796	382116	chr11	369499	382117
ENSG00000177030	DEAF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11	644233	706715	chr11	644233	707118
ENSG00000133794	ARNTL	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	13298199	13408813	chr11	13276652	13387266
ENSG00000255074	RP11-140L24.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	14462333	14463223	chr11	14440787	14441677
ENSG00000129083	COPB1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	14464986	14521573	chr11	14443440	14500027
ENSG00000152270	PDE3B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	14665269	14892350	chr11	14643804	14872044
ENSG00000254946	LINC02751	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	15574401	15612644	chr11	15552855	15604169
ENSG00000254789	RP11-531H8.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	15593569	15643937	chr11	15571813	15622447
ENSG00000254695	RP11-396O20.1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	11	15665431	15726914	chr11	15605484	15705376
ENSG00000254645	RP11-396O20.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	15723509	15780444	chr11	15701265	15758898
ENSG00000110693	SOX6	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	11	15987995	16761138	chr11	15966449	16739591
ENSG00000166689	PLEKHA7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	16799842	17035990	chr11	16777297	17014415
ENSG00000199883	RN7SKP90	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	16863800	16864134	chr11	16842253	16842587
ENSG00000244398	RPL36AP37	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	16996240	16996560	chr11	16974693	16975013
ENSG00000184669	OR7E14P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17035545	17074583	chr11	17052025	17053024
ENSG00000070081	NUCB2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17229700	17371521	chr11	17208153	17349980
ENSG00000188211	NCR3LG1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17373273	17398888	chr11	17351800	17377341
ENSG00000260196	RP1-239B22.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17402196	17405078	chr11	17380649	17383531
ENSG00000187486	KCNJ11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17407406	17410878	chr11	17365172	17389331
ENSG00000006071	ABCC8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17414432	17498449	chr11	17392498	17476894
ENSG00000255035	SDHCP4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	17457219	17457728	chr11	17435672	17436181
ENSG00000166833	NAV2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11	19372271	20143144	chr11	19350724	20121601
ENSG00000187398	LUZP2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	11	24518516	25104150	chr11	24496970	25082638
ENSG00000245573	BDNF-AS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	27528385	27719721	chr11	27506830	27698231
ENSG00000176697	BDNF	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	27676440	27743605	chr11	27654893	27722058
ENSG00000255496	RP11-587D21.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	27717859	27899195	chr11	27696312	27877648
ENSG00000177447	CBX3P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	27827990	27828543	chr11	27806443	27806996
ENSG00000224411	HSP90AA2P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	27910385	27912580	chr11	27888838	27891033
ENSG00000255094	RP11-406D1.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28000216	28041122	chr11	27978669	28019575
ENSG00000121621	KIF18A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28042167	28129855	chr11	28020619	28108156
ENSG00000207874	MIR610	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28078362	28078457	chr11	28056815	28056910
ENSG00000169519	METTL15	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28129795	28355054	chr11	28108248	28527041
ENSG00000271332	ATP5MGP8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28166454	28166751	chr11	28144907	28145204
ENSG00000222385	RN7SKP158	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28282741	28283066	chr11	28261194	28261519
ENSG00000238149	AC104978.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28308782	28309172	chr11	28287235	28287625
ENSG00000255322	RP11-22P4.1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11	28373654	28548588	chrNA		
ENSG00000254606	RP11-22P4.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28538379	28540888	chr11	28516832	28519341
ENSG00000248990	LINC02758	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	28700730	28705016	chr11	28679183	28683469
ENSG00000249867	LINC02742	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	28724162	29085368	chr11	28702607	29064322
ENSG00000254530	LINC02755	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29357425	29615842	chr11	29335878	29989328
ENSG00000255117	LINC02546	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29616465	29652211	chr11	29594326	29631515
ENSG00000255047	HNRNPRP2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29690433	29691175	chr11	29668886	29669628
ENSG00000254734	CTD-3138F19.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29735456	29903261	chr11	29713909	29881714
ENSG00000243505	RN7SL240P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29742946	29743238	chr11	29721399	29721684
ENSG00000240554	RPL7AP58	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	29747311	29748112	chr11	29725764	29726565
ENSG00000261340	LINC01616	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	30001660	30003939	chr11	29980113	29982392
ENSG00000182255	KCNA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11	30031288	30038570	chr11	30009730	30017030
ENSG00000254532	ARL14EP-DT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	30065605	30105890	chr11	30044053	30322988
ENSG00000255288	RP4-562D20.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	30188710	30188853	chr11	30167163	30167306
ENSG00000131808	FSHB	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	30252563	30256808	chr11	30231014	30235261
ENSG00000152219	ARL14EP	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	30344598	30359774	chr11	30323104	30338223
ENSG00000242353	RPL12P30	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	30389695	30390193	chr11	30368148	30368646
ENSG00000066382	MPPED2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	11	30406040	30608419	chr11	30384493	30586872
ENSG00000255480	RP4-710M3.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	30447099	30450815	chr11	30425552	30429268
ENSG00000254489	MPPED2-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	30605677	30652055	chr11	30584112	30632583
ENSG00000170959	DCDC1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	30851916	31391357	chr11	30830369	31369810
ENSG00000255370	CYCSP25	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	31302219	31302534	chr11	31280672	31280987
ENSG00000255525	RP1-296L11.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	31327232	31336095	chr11	31305685	31314548
ENSG00000170946	DNAJC24	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	31391387	31453396	chr11	31369840	31432835
ENSG00000148950	IMMP1L	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	31453948	31531192	chr11	31432401	31509645
ENSG00000109911	ELP4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	31531297	31805546	chr11	31509755	31790324
ENSG00000228061	Z83001.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	31658875	31789501	chr11	31618124	31767953
ENSG00000007372	PAX6	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	11	31806340	31839509	chr11	31784779	31817961
ENSG00000049449	RCN1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	31833939	32127301	chr11	32091074	32105722
ENSG00000254584	LINC03031	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	32057527	32062864	chr11	32035979	32041318
ENSG00000254836	RP1-17K7.3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	32074389	32074806	chr11	32052843	32053260
ENSG00000254627	RP1-17K7.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	32086458	32093719	chr11	32064912	32072173
ENSG00000227160	THEM7P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	32133595	32364955	chr11	32112049	32343409
ENSG00000255375	RP1-65P5.5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	32154245	32165125	chr11	32132657	32143723
ENSG00000184937	WT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11	32409321	32457176	chr11	32387775	32435564
ENSG00000060749	QSER1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11	32914724	33014862	chr11	32892811	32993316
ENSG00000255477	RP11-63D14.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	38520545	38521736	chr11	38498995	38500186
ENSG00000255175	LINC02759	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	38639814	38667906	chr11	38618264	38646384
ENSG00000157570	TSPAN18	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	44748015	44953972	chr11	44726465	44932423
ENSG00000019485	PRDM11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	45115564	45247734	chr11	45095806	45235110
ENSG00000254664	CTD-2560E9.3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	45237366	45256843	chr11	45215815	45235292
ENSG00000019505	SYT13	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	45261852	45307870	chr11	45240302	45286341
ENSG00000254427	LINC02696	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	11	45376922	45387672	chr11	45355371	45367577
ENSG00000175264	CHST1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45670427	45687172	chr11	45647689	45665622
ENSG00000254519	CTD-2210P24.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45743858	45765801	chr11	45722279	45748029
ENSG00000255426	CTD-2210P24.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45755545	45757317	chr11	45733994	45735766
ENSG00000255226	LINC02690	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	45772374	45773422	chr11	45749454	45752279
ENSG00000205106	LINC02716	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45792983	45793909	chr11	45771416	45773295
ENSG00000181830	SLC35C1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	45825623	45834566	chr11	45804072	45813016
ENSG00000255447	CTD-2210P24.6	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	45834770	45846809	chr11	45813219	45825258
ENSG00000121671	CRY2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	45868669	45904798	chr11	45847118	45883248
ENSG00000121653	MAPK8IP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45907202	45928016	chr11	45885651	45906465
ENSG00000255498	RP11-618K13.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45927492	45928012	chr11	45905941	45906461
ENSG00000234776	C11orf94	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45928085	45928833	chr11	45906513	45907272
ENSG00000121680	PEX16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	45931220	45940363	chr11	45909663	45918812
ENSG00000165905	LARGE2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	45943172	45950647	chr11	45921621	45929096
ENSG00000135365	PHF21A	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	11	45950871	46142985	chr11	45929319	46121454
ENSG00000254653	RP11-702F3.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46138129	46138869	chr11	46116578	46117318
ENSG00000254871	FBLIM1P2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46164267	46165145	chr11	46142716	46143594
ENSG00000255314	RP11-702F3.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46193498	46198656	chr11	46123031	46177106
ENSG00000255269	LINC02710	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46235372	46237409	chr11	46213150	46220438
ENSG00000254639	CTD-2589M5.5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	46259933	46260818	chr11	46238382	46239267
ENSG00000255007	LINC02489	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46277906	46296098	chr11	46256264	46274547
ENSG00000157613	CREB3L1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	46299212	46342972	chr11	46277662	46321409
ENSG00000149091	DGKZ	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	46354455	46402104	chr11	46332905	46380554
ENSG00000264102	MIR4688	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46397952	46398034	chr11	46376402	46376484
ENSG00000110492	MDK	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46402306	46405375	chr11	46380756	46383837
ENSG00000180720	CHRM4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	11	46406640	46408107	chr11	46383789	46391776
ENSG00000110497	AMBRA1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46417964	46615675	chr11	46396414	46594125
ENSG00000244313	RP11-425L10.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11	46450163	46450700	chr11	46428653	46429150
