p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18541.hm3.sumstats.gz	0.4213	0.0261	16.1515	1.1080999999999999e-58	0.0376	0.0029	1.0173	0.0082	2e-4	0.0078	ukb-b-18541	Ever used hormone-replacement therapy (HRT)	NA	2814: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	250301	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	97920	152381	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16812.hm3.sumstats.gz	0.2037	0.0253	8.0422	8.8206e-16	0.0231	0.0016	1.0292	0.0083	-0.0069	0.0077	ukb-b-16812	Vitamin and mineral supplements: Multivitamins +/- minerals	NA	6155#7: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	460351	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	99624	360727	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-698.hm3.sumstats.gz	-0.2417	0.0266	-9.0952	9.4398e-20	0.025	0.0016	1.0619	0.0089	-0.0031	0.0083	ukb-b-698	How are people in household related to participant: Husband, wife or partner	NA	6141#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	459600	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	338180	121420	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5237.hm3.sumstats.gz	-0.079	0.0217	-3.6463	3e-4	0.0498	0.004	1.0419	0.013	0.0044	0.0084	ukb-b-5237	Coffee intake	NA	1498: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	428860	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4062.hm3.sumstats.gz	0.5126	0.0275	18.6647	9.5963e-78	0.0606	0.0045	1.0241	0.0084	-0.0016	0.0072	ukb-b-4062	Happiness	NA	4526: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	152348	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5379.hm3.sumstats.gz	0.0832	0.0225	3.6939	2e-4	0.0382	0.0023	1.0679	0.0103	0.0039	0.0079	ukb-b-5379	Frequency of friend/family visits	NA	1031: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	459830	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10387.hm3.sumstats.gz	0.4386	0.0272	16.1034	2.4143e-58	0.0518	0.0036	1.0149	0.0069	0.0021	0.0071	ukb-b-10387	Leg pain on walking	NA	4728: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	151553	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	33509	118044	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-381.hm3.sumstats.gz	-0.4033	0.0303	-13.3286	1.5781e-40	0.055	0.0052	1.0112	0.0078	-0.0123	0.007	ukb-a-381	Leg pain on walking	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	110337	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	24101	86236	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14080.hm3.sumstats.gz	0.58	0.0264	21.9776	4.7177999999999993e-107	0.0237	0.0016	1.052	0.0091	0.0245	0.0096	ukb-b-14080	Current employment status: Unable to work because of sickness or disability	NA	6142#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461242	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	17977	443265	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-9838.hm3.sumstats.gz	0.4064	0.0212	19.1932	4.2173e-82	0.038	0.0018	1.0359	0.0094	0.0025	0.0079	ukb-b-9838	Pain type(s) experienced in last month: Back pain	NA	6159#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	118471	343386	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-473.hm3.sumstats.gz	-0.4054	0.0233	-17.366	1.4935e-67	0.0392	0.0022	1.0227	0.0093	-0.0034	0.0074	ukb-a-473	Pain type(s) experienced in last month: Back pain	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	85221	251429	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4655.hm3.sumstats.gz	0.1693	0.0272	6.2344	4.5355e-10	0.0338	0.0021	1.0137	0.0084	-0.0033	0.0077	ukb-b-4655	Frequency of walking for pleasure in last 4 weeks	NA	971: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	328320	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1126.hm3.sumstats.gz	0.053	0.0182	2.9109	0.0036	0.1275	0.0127	1.1135	0.0268	0.0155	0.0084	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	228951	10680257	European	Females	29059683	NA	HG19/GRCh37	public	122977	105974	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004988.hm3.sumstats.gz	0.0566	0.0178	3.178	0.0015	0.2095	0.0187	1.1245	0.0255	0.0144	0.008	ebi-a-GCST004988	Breast cancer	NA	NA	NA	NA	0	Michailidou K	2017	logOR	1	139274	11069665	European	NA	29059683	NA	HG19/GRCh37	public	76192	63082	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-13799.hm3.sumstats.gz	-0.1097	0.0199	-5.5055	3.6807e-8	0.0415	0.0019	1.0475	0.0099	-0.011	0.0073	ukb-b-13799	Qualifications: Other professional qualifications eg: nursing, teaching	NA	6138#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	458079	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	131106	326973	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-403.hm3.sumstats.gz	0.1202	0.021	5.7087	1.1384e-8	0.0464	0.0023	1.026	0.0088	0.0128	0.0073	ukb-a-403	Qualifications: Other professional qualifications eg: nursing  teaching	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	334070	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	97524	236546	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4710.hm3.sumstats.gz	0.0476	0.0222	2.1458	0.0319	0.0403	0.0021	1.023	0.0095	-0.0019	0.0073	ukb-b-4710	Number of days/week of moderate physical activity 10+ minutes	NA	884: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	440266	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-508.hm3.sumstats.gz	-0.0425	0.0249	-1.7096	0.0873	0.0415	0.0026	1.0132	0.009	-0.0018	0.0072	ukb-a-508	Number of days/week of moderate physical activity 10+ minutes	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	321309	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-515.hm3.sumstats.gz	-0.1748	0.0288	-6.078	1.2171e-9	0.0338	0.0026	1.008	0.008	0.0013	0.0071	ukb-a-515	Frequency of walking for pleasure in last 4 weeks	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	240924	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-30.hm3.sumstats.gz	0.1848	0.0519	3.5597	4e-4	0.0111	0.0022	1.0233	0.007	0.0077	0.0073	ukb-a-30	Average weekly fortified wine intake	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	241381	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-226.hm3.sumstats.gz	-0.0863	0.0387	-2.2302	0.0257	0.0147	0.0016	1.0146	0.0074	0.0017	0.008	ukb-a-226	Alcohol drinker status: Never	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336965	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	10432	326533	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-15.hm3.sumstats.gz	-0.1637	0.0241	-6.785	1.1609e-11	0.0473	0.0027	1.0137	0.0101	-0.006	0.008	ukb-a-15	Daytime dozing / sleeping (narcolepsy)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336082	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12019.hm3.sumstats.gz	-0.08	0.0194	-4.1306	3.6177e-5	0.088	0.0047	1.0681	0.0154	8e-4	0.0089	ukb-b-12019	Peak expiratory flow (PEF)	NA	3064: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	421986	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST009984.hm3.sumstats.gz	0.4174	0.0402	10.371	3.36e-25	0.0808	0.0109	0.9945	0.0076	-0.003	0.0071	ebi-a-GCST009984	Trauma exposure in major depressive disorder-negative individuals	NA	beta+se converted from OR+CI;	NA	NA	0	Coleman JRI	2020	NA	1	50378	7767934	European	NA	31969693	NA	HG19/GRCh37	public	10701	39677	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18683.hm3.sumstats.gz	-0.0419	0.0261	-1.6023	0.1091	0.1136	0.0082	1.01	0.0092	-1.9286e-5	0.0075	ukb-b-18683	Maximum digits remembered correctly	NA	20240: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	106162	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-1993.hm3.sumstats.gz	-0.1879	0.0671	-2.7991	0.0051	0.0247	0.0076	1.0092	0.0077	0.0093	0.0074	ukb-b-1993	Types of spread used on bread/crackers: Butter on bread/crackers	NA	20087#159: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	64949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	15836	49113	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17402.hm3.sumstats.gz	-0.1982	0.0849	-2.3357	0.0195	0.0164	0.0076	1.0093	0.0082	0.0079	0.0074	ukb-b-17402	Types of spread used on bread/crackers: Normal fat butter on bread/crackers	NA	20087#162: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	64949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	7029	57920	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-6324.hm3.sumstats.gz	-0.0512	0.0243	-2.1042	0.0354	0.0437	0.0027	1.0581	0.0128	-0.0139	0.0087	ukb-b-6324	Processed meat intake	NA	1349: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	461981	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2535.hm3.sumstats.gz	0.4082	0.0243	16.7932	2.7351000000000003e-63	0.0313	0.0018	1.0135	0.0095	0.0058	0.0087	ukb-b-2535	Falls in the last year	NA	2296: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	461725	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1185.hm3.sumstats.gz	0.4237	0.0273	15.5409	1.8339e-54	0.1932	0.0165	1.0036	0.0089	0.0649	0.0082	ieu-a-1185	Autism Spectrum Disorder	Psychiatric / neurological	NA	Disease	iPSYCH-PGC	0	NA	2017	\\N	1	46351	9112386	European	Males and Females	0	NA	HG19/GRCh37	public	18382	27969	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-20126_0.hm3.sumstats.gz	-0.8428	0.0415	-20.2962	1.3893999999999998e-91	0.0654	0.0061	0.998	0.0064	0.0022	0.0075	ukb-d-20126_0	Bipolar and major depression status: No Bipolar or Depression	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	86895	13562962	European	Males and Females	NA	NA	HG19/GRCh37	public	62825	24070	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-333.hm3.sumstats.gz	-0.0606	0.0217	-2.7954	0.0052	0.0646	0.003	1.0239	0.0106	-0.0048	0.0084	ukb-a-333	Creatinine (enzymatic) in urine	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	327525	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14961.hm3.sumstats.gz	0.5474	0.026	21.0921	9.393899999999998e-99	0.0236	0.0016	1.0323	0.0084	2e-4	0.0078	ukb-b-14961	Other serious medical condition/disability diagnosed by doctor	NA	2473: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	454253	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	93267	360986	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST009979.hm3.sumstats.gz	0.8767	0.0327	26.7762	6.1226999999999995e-158	0.0868	0.0068	1.0027	0.0082	-0.0038	0.0086	ebi-a-GCST009979	Major depressive disorder	NA	beta+se converted from OR+CI;	NA	NA	0	Coleman JRI	2020	NA	1	92957	7767934	European	NA	31969693	NA	HG19/GRCh37	public	29475	63482	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1538_1.hm3.sumstats.gz	0.4576	0.027	16.9786	1.1834e-64	0.0264	0.0017	1.0181	0.0075	0.0111	0.0082	ukb-d-1538_1	Major dietary changes in the last 5 years: Yes, because of illness	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360294	13586569	European	Males and Females	NA	NA	HG19/GRCh37	public	38051	322243	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-335.hm3.sumstats.gz	-0.0734	0.0229	-3.21	0.0013	0.0706	0.0033	1.0285	0.0111	0.0044	0.009	ukb-a-335	Sodium in urine	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	326831	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1186.hm3.sumstats.gz	0.2126	0.0432	4.9242	8.4699e-7	0.2532	0.0382	1.0062	0.0078	0.0129	0.0076	ieu-a-1186	Anorexia Nervosa	Psychiatric / neurological	NA	Disease	PGC-ED	0	Duncan	2017	\\N	1	14477	10641224	European	Males and Females	28494655	NA	HG19/GRCh37	public	3495	10982	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-262.hm3.sumstats.gz	-0.4064	0.0257	-15.8147	2.4633e-56	0.0318	0.0022	1.0061	0.0087	-0.0033	0.0081	ukb-a-262	Falls in the last year	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336617	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16866.hm3.sumstats.gz	0.3313	0.0295	11.2319	2.8437999999999995e-29	0.0159	0.0013	1.0296	0.0074	-0.0059	0.0071	ukb-b-16866	Treatment/medication code: ibuprofen	NA	20003#1140871310: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	57738	405195	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-136.hm3.sumstats.gz	-0.3236	0.0344	-9.4104	4.943999999999999e-21	0.0158	0.0017	1.0111	0.0072	0.0048	0.0072	ukb-a-136	Treatment/medication code: ibuprofen	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	41952	295207	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-32.hm3.sumstats.gz	-0.1654	0.0292	-5.6579	1.5319e-8	0.034	0.0025	1.0293	0.0093	-0.0103	0.0081	ukb-a-32	Alcohol intake versus 10 years previously	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	313248	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-338.hm3.sumstats.gz	0.0868	0.0205	4.2295	2.3422e-5	0.0889	0.0054	1.0549	0.0141	-0.005	0.0084	ukb-a-338	Peak expiratory flow (PEF)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	307638	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3304.hm3.sumstats.gz	0.3815	0.0304	12.5682	3.1586e-36	0.0575	0.0046	1.0244	0.0082	0.0027	0.0085	ukb-b-3304	Friendships satisfaction	NA	4570: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	151232	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18674.hm3.sumstats.gz	0.8145	0.0365	22.292	4.413299999999999e-110	0.0537	0.005	1.0097	0.009	-0.0044	0.009	ukb-b-18674	Ever unenthusiastic/disinterested for a whole week	NA	4631: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	146542	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	54234	92308	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1418_6.hm3.sumstats.gz	0.1774	0.0347	5.1187	3.0757e-7	0.0138	0.0016	1.0082	0.0075	-0.0137	0.0071	ukb-d-1418_6	Milk type used: Never/rarely have milk	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360806	13512195	European	Males and Females	NA	NA	HG19/GRCh37	public	11587	349219	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2909.hm3.sumstats.gz	0.1857	0.0199	9.3536	8.473199999999999e-21	0.0432	0.0021	1.0097	0.0099	-0.0024	0.008	ukb-b-2909	Variation in diet	NA	1548: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	460884	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-23.hm3.sumstats.gz	-0.4302	0.0224	-19.2086	3.1382e-82	0.038	0.0023	1.0354	0.0086	-0.0039	0.0084	ukb-a-23	Number of operations  self-reported	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17381.hm3.sumstats.gz	-0.1967	0.0236	-8.3501	6.819e-17	0.0284	0.0018	1.0216	0.009	0.0121	0.0079	ukb-b-17381	Vitamin and mineral supplements: None of the above	NA	6155#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	460351	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	315695	144656	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-225.hm3.sumstats.gz	-0.3167	0.024	-13.1838	1.0872e-39	0.051	0.0029	1.0149	0.0104	-0.0087	0.0084	ukb-a-225	Smoking status: Current	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336024	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	33928	302096	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18018.hm3.sumstats.gz	0.2252	0.0555	4.0565	4.9816e-5	0.0057	0.0013	1.0113	0.0095	-0.0045	0.0111	ukb-b-18018	Operative procedures - main OPCS: K49.1 Percutaneous transluminal balloon angioplasty of one coronary artery	NA	41200#K491: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	463010	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	2372	460638	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-1998.hm3.sumstats.gz	0.5353	0.1061	5.0455	4.5242e-7	0.0378	0.0137	0.996	0.0076	0.009	0.0062	ukb-b-1998	Number of unenthusiastic/disinterested episodes	NA	5386: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	38371	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8607.hm3.sumstats.gz	0.0719	0.0169	4.2624	2.0227e-5	0.307	0.0177	1.0657	0.0189	5e-4	0.0086	ukb-b-8607	Ankle spacing width (right)	NA	4119: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	146181	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-513.hm3.sumstats.gz	0.2218	0.0192	11.5757	5.472700000000001e-31	0.0749	0.0031	1.0363	0.0109	0.0153	0.0083	ukb-a-513	Usual walking pace	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335349	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
