p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18009.hm3.sumstats.gz	0.1418	0.0184	7.6994	1.3675e-14	0.0999	0.006	1.0478	0.0147	0.0089	0.0087	ukb-b-18009	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication	NA	6153#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	249710	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	43244	206466	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20379.hm3.sumstats.gz	-0.2544	0.0206	-12.3269	6.4872e-35	0.0626	0.0041	1.03	0.0114	-0.0201	0.008	ukb-b-20379	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: None of the above	NA	6153#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	249710	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	172332	77378	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18042.hm3.sumstats.gz	0.2525	0.0293	8.6255	6.3804e-18	0.0217	0.0019	1.0573	0.0086	0.0241	0.0076	ukb-b-18042	Illnesses of siblings: Diabetes	NA	20111#9: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	362826	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	31073	331753	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4063.hm3.sumstats.gz	0.5364	0.0154	34.7875	3.753e-265	0.0561	0.0022	1.0461	0.0119	0.0658	0.0099	ukb-b-4063	Number of self-reported non-cancer illnesses	NA	135: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-22.hm3.sumstats.gz	-0.5311	0.0168	-31.6829	2.6690999999999997e-220	0.0613	0.0026	1.0231	0.0105	-0.0615	0.0093	ukb-a-22	Number of self-reported non-cancer illnesses	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-455.hm3.sumstats.gz	-0.436	0.0213	-20.471	3.9092e-93	0.0414	0.0024	1.0305	0.0089	-0.0419	0.0086	ukb-a-455	Medication for pain relief  constipation  heartburn: Paracetamol	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	333581	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	72882	260699	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17595.hm3.sumstats.gz	0.4262	0.0196	21.7132	1.5383e-104	0.0421	0.0022	1.0425	0.0105	0.0394	0.0091	ukb-b-17595	Medication for pain relief, constipation, heartburn: Paracetamol	NA	6154#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	457547	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	100943	356604	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12181.hm3.sumstats.gz	0.3821	0.0209	18.3204	5.687300000000001e-75	0.0427	0.0026	1.0223	0.0113	0.0421	0.0086	ukb-b-12181	Pain type(s) experienced in last month: Headache	NA	6159#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	93308	368549	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-194.hm3.sumstats.gz	-0.4647	0.0243	-19.1216	1.6686e-81	0.0318	0.0021	1.0358	0.0083	-0.038	0.0086	ukb-a-194	Treatment/medication code: paracetamol	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	62050	275109	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1538_0.hm3.sumstats.gz	-0.3946	0.023	-17.1505	6.2343e-66	0.0378	0.0024	1.023	0.0102	-0.0363	0.0081	ukb-d-1538_0	Major dietary changes in the last 5 years: No	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360294	13586569	European	Males and Females	NA	NA	HG19/GRCh37	public	221368	138926	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11749.hm3.sumstats.gz	0.5587	0.0266	21.0123	5.0582e-98	0.0239	0.0017	1.1503	0.0096	0.031	0.0089	ukb-b-11749	Destinations on discharge from hospital (recoded): Usual Place of residence	NA	41248#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462837	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	299164	163673	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14598.hm3.sumstats.gz	0.5278	0.0291	18.1055	2.886e-73	0.0233	0.0017	1.2018	0.009	0.0377	0.009	ukb-b-14598	Intended management of patient (recoded): No overnight hospital stay	NA	41244#200: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	455026	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	217289	237737	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20172.hm3.sumstats.gz	0.5494	0.0265	20.7605	9.8499e-96	0.0237	0.0017	1.1583	0.0093	0.0253	0.0087	ukb-b-20172	Sources of admission to hospital (recoded): Usual Place of residence	NA	41251#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462793	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	305639	157154	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-XIII_MUSCULOSKELET.hm3.sumstats.gz	0.3298	0.0225	14.6371	1.6288e-48	0.0437	0.0027	1.0164	0.0103	0.0493	0.0088	ukb-d-XIII_MUSCULOSKELET	Diseases of the musculoskeletal system and connective tissue	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	361194	13586589	European	Males and Females	NA	NA	HG19/GRCh37	public	77099	284095	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-469.hm3.sumstats.gz	-0.3768	0.0221	-17.0546	3.2316999999999997e-65	0.0434	0.0029	1.0102	0.0107	-0.0409	0.0083	ukb-a-469	Pain type(s) experienced in last month: Headache	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	66967	269683	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-15784.hm3.sumstats.gz	0.561	0.0289	19.4058	6.895500000000001e-84	0.0228	0.0017	1.094	0.0092	0.0424	0.0089	ukb-b-15784	Main speciality of consultant (recoded): General medicine	NA	41245#1310: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461894	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	81135	380759	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-1260.hm3.sumstats.gz	0.5463	0.0258	21.168	1.8826999999999996e-99	0.0345	0.0022	1.0149	0.0087	0.0291	0.0083	ukb-b-1260	Spells in hospital	NA	41235: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	303963	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4844.hm3.sumstats.gz	-0.0771	0.0293	-2.6303	0.0085	0.145	0.027	1.2445	0.05	-0.0139	0.0086	ieu-b-4844	HDL cholesterol	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	77409	7892377	European	Males and Females	NA	EFO:0004612	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-24.hm3.sumstats.gz	-0.3071	0.0229	-13.392	6.730599999999999e-41	0.0466	0.003	0.9823	0.0082	-0.0208	0.0072	ieu-b-24	Age Of Smoking Initiation	Behavioural	NA	Continuous	GWAS and Sequencing Consortium of Alcohol and Nicotine use	1	Liu, M	2019	NA	1	341427	11894779	European	Males and Females	30643251	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14238.hm3.sumstats.gz	0.0163	0.0237	0.6849	0.4934	0.0281	0.0018	1.0333	0.0085	0.0016	0.0082	ukb-b-14238	Mineral and other dietary supplements: None of the above	NA	6179#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461384	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	262527	198857	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-13891.hm3.sumstats.gz	0.2739	0.0351	7.8045	5.9733e-15	0.0116	0.0012	1.0114	0.0074	0.0025	0.0089	ukb-b-13891	Mineral and other dietary supplements: Zinc	NA	6179#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461384	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	18826	442558	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11535.hm3.sumstats.gz	-0.0589	0.0264	-2.2331	0.0255	0.0222	0.0017	1.0402	0.0087	-0.006	0.0079	ukb-b-11535	Mineral and other dietary supplements: Glucosamine	NA	6179#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461384	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	89339	372045	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1448_1.hm3.sumstats.gz	0.1402	0.0225	6.2179	5.0377e-10	0.0571	0.0027	1.0311	0.0095	0.0179	0.0089	ukb-d-1448_1	Bread type: White	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	348424	13586247	European	Males and Females	NA	NA	HG19/GRCh37	public	91452	256972	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11075.hm3.sumstats.gz	-0.0338	0.0236	-1.4367	0.1508	0.0247	0.0017	1.0279	0.0087	-4e-4	0.0075	ukb-b-11075	Mineral and other dietary supplements: Fish oil (including cod liver oil)	NA	6179#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461384	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	145707	315677	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17001.hm3.sumstats.gz	0.2944	0.0338	8.7163	2.8748e-18	0.0125	0.0013	1.0498	0.0077	0.0137	0.0077	ukb-b-17001	Ever had bowel cancer screening	NA	2345: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	455259	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	146163	309096	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1183.hm3.sumstats.gz	0.488	0.0251	19.4455	3.1836e-84	0.2351	0.0149	1.0251	0.0104	0.0717	0.0095	ieu-a-1183	ADHD	Psychiatric / neurological	NA	Disease	PGC	0	Demontis	2017	\\N	1	55374	8047420	European	Males and Females	0	NA	HG19/GRCh37	public	20183	35191	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5801.hm3.sumstats.gz	-0.128	0.0206	-6.2066	5.4129e-10	0.0755	0.0036	1.0387	0.0129	-0.0071	0.0098	ukb-b-5801	Age started wearing glasses or contact lenses	NA	2217: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	397498	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17685.hm3.sumstats.gz	0.3142	0.0216	14.5766	3.9595e-48	0.0484	0.0024	1.0892	0.0107	0.0292	0.0089	ukb-b-17685	Maternal smoking around birth	NA	1787: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	397732	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	121634	276098	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4711.hm3.sumstats.gz	-0.2209	0.0174	-12.6887	6.8308e-37	0.0716	0.0024	1.0512	0.0114	-0.0432	0.0091	ukb-b-4711	Usual walking pace	NA	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	459915	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3460.hm3.sumstats.gz	0.15	0.0239	6.2731	3.5395e-10	0.0331	0.002	1.0408	0.01	0.0228	0.0076	ukb-b-3460	Alcohol intake versus 10 years previously	NA	1628: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	428117	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-39.hm3.sumstats.gz	-0.3121	0.0233	-13.3682	9.2757e-41	0.0505	0.0028	1.0315	0.0092	-0.0296	0.0091	ukb-a-39	Maternal smoking around birth	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	289727	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	88601	201126	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-73.hm3.sumstats.gz	0.079	0.0199	3.9781	6.9477e-5	0.0486	0.0023	0.9279	0.0104	0.0015	0.0082	ieu-b-73	Alcoholic drinks per week	Behavioural	NA	Continuous	GWAS and Sequencing Consortium of Alcohol and Nicotine use	0	Liu, M	2019	NA	1	335394	11887865	European	Males and Females	30643251	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4879.hm3.sumstats.gz	-0.1236	0.0199	-6.209	5.3319e-10	0.064	0.0099	1.0026	0.0422	-0.0033	0.0086	ieu-b-4879	telomere length	Aging	NA	Risk factor	NA	NA	Codd	2021	Standard deviation change in log transformed telomere length	NA	472174	20134421	European	Males and Females	NA	EFO:0004505	HG19/GRCh37	public	NA	472174	NA	10.1101/2021.03.23.21253516
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18541.hm3.sumstats.gz	0.4349	0.0262	16.5973	7.2869e-62	0.0377	0.0029	1.0165	0.0082	0.0156	0.0083	ukb-b-18541	Ever used hormone-replacement therapy (HRT)	NA	2814: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	250301	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	97920	152381	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16812.hm3.sumstats.gz	0.2074	0.0252	8.2164	2.0968e-16	0.0231	0.0016	1.0293	0.0083	3e-4	0.008	ukb-b-16812	Vitamin and mineral supplements: Multivitamins +/- minerals	NA	6155#7: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	460351	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	99624	360727	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-698.hm3.sumstats.gz	-0.2389	0.0277	-8.6261	6.3458e-18	0.0251	0.0016	1.0616	0.0088	-0.0292	0.0087	ukb-b-698	How are people in household related to participant: Husband, wife or partner	NA	6141#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	459600	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	338180	121420	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5237.hm3.sumstats.gz	-0.088	0.0204	-4.3144	1.6005e-5	0.05	0.004	1.0404	0.0129	0.0029	0.0079	ukb-b-5237	Coffee intake	NA	1498: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	428860	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4062.hm3.sumstats.gz	0.5233	0.0282	18.537	1.0379e-76	0.0602	0.0044	1.0254	0.0083	0.0309	0.0076	ukb-b-4062	Happiness	NA	4526: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	152348	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5379.hm3.sumstats.gz	0.0791	0.0229	3.4537	6e-4	0.0383	0.0022	1.0671	0.0101	4e-4	0.0085	ukb-b-5379	Frequency of friend/family visits	NA	1031: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	459830	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10387.hm3.sumstats.gz	0.4513	0.0262	17.2207	1.8571e-66	0.0516	0.0036	1.0155	0.0067	0.0238	0.0071	ukb-b-10387	Leg pain on walking	NA	4728: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	151553	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	33509	118044	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-381.hm3.sumstats.gz	-0.4197	0.0285	-14.7521	2.9805e-49	0.0546	0.0052	1.0121	0.0079	-0.0332	0.0069	ukb-a-381	Leg pain on walking	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	110337	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	24101	86236	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14080.hm3.sumstats.gz	0.5819	0.0266	21.8549	6.9786e-106	0.0237	0.0015	1.052	0.0089	0.072	0.0095	ukb-b-14080	Current employment status: Unable to work because of sickness or disability	NA	6142#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461242	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	17977	443265	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-9838.hm3.sumstats.gz	0.4201	0.0205	20.4759	3.535e-93	0.0381	0.0018	1.0355	0.009	0.0317	0.0083	ukb-b-9838	Pain type(s) experienced in last month: Back pain	NA	6159#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	118471	343386	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-473.hm3.sumstats.gz	-0.4176	0.0231	-18.1125	2.5384000000000002e-73	0.0392	0.0023	1.0222	0.009	-0.0328	0.008	ukb-a-473	Pain type(s) experienced in last month: Back pain	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	85221	251429	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4655.hm3.sumstats.gz	0.162	0.0276	5.8603	4.6215e-9	0.0336	0.002	1.0146	0.0084	0.0016	0.0075	ukb-b-4655	Frequency of walking for pleasure in last 4 weeks	NA	971: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	328320	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1126.hm3.sumstats.gz	0.0541	0.0176	3.0801	0.0021	0.1277	0.0129	1.1137	0.0275	0.0119	0.0085	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	228951	10680257	European	Females	29059683	NA	HG19/GRCh37	public	122977	105974	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004988.hm3.sumstats.gz	0.057	0.018	3.1759	0.0015	0.2104	0.0187	1.1237	0.0255	0.0107	0.0082	ebi-a-GCST004988	Breast cancer	NA	NA	NA	NA	0	Michailidou K	2017	logOR	1	139274	11069665	European	NA	29059683	NA	HG19/GRCh37	public	76192	63082	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-13799.hm3.sumstats.gz	-0.1201	0.0213	-5.6348	1.7525e-8	0.0415	0.002	1.0478	0.0101	-0.0111	0.0075	ukb-b-13799	Qualifications: Other professional qualifications eg: nursing, teaching	NA	6138#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	458079	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	131106	326973	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-403.hm3.sumstats.gz	0.131	0.0224	5.8441	5.0939e-9	0.0461	0.0024	1.028	0.009	0.0141	0.0078	ukb-a-403	Qualifications: Other professional qualifications eg: nursing  teaching	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	334070	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	97524	236546	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4710.hm3.sumstats.gz	0.0506	0.0215	2.3501	0.0188	0.0403	0.0021	1.0229	0.0096	-0.0102	0.0071	ukb-b-4710	Number of days/week of moderate physical activity 10+ minutes	NA	884: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	440266	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-508.hm3.sumstats.gz	-0.0492	0.0232	-2.1181	0.0342	0.0414	0.0025	1.0135	0.0088	0.0064	0.0069	ukb-a-508	Number of days/week of moderate physical activity 10+ minutes	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	321309	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-515.hm3.sumstats.gz	-0.1672	0.0278	-6.0044	1.9204e-9	0.0336	0.0027	1.0085	0.008	-0.0036	0.0068	ukb-a-515	Frequency of walking for pleasure in last 4 weeks	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	240924	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
