field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
6071	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	100016	Duration at which OCT screen shown (right)	95946	98849	Complete	Integer	seconds	Data	Auxiliary	Unisex	2	1	NA	Duration at which OCT screen (right eye) first shown, seconds	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6071
6072	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	100016	OCT measured (left)	95951	98855	Complete	Categorical single		Data	Primary	Unisex	2	1	100274	Was optical-coherence tomography performed on the left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6072
6073	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	100016	Duration at which OCT screen shown (left)	95951	98855	Complete	Integer	seconds	Data	Auxiliary	Unisex	2	1	NA	Duration at which OCT screen (left eye) first shown	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6073
6074	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	100017	Glasses worn/required (right)	96828	99770	Complete	Categorical single		Data	Primary	Unisex	2	1	36	Are glasses worn/required during visual acuity test of right eye.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6074
6075	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	100017	Glasses worn/required (left)	96803	99742	Complete	Categorical single		Data	Primary	Unisex	2	1	36	Are glasses worn/required during visual acuity test of left eye.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6075
6119	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by glaucoma	3633	3970	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by glaucoma?" ~F6119~ was collected from participants who indicated they have glaucoma as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6119
6138	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	100063	Qualifications	498766	1045887	Complete	Categorical multiple		Data	Primary	Unisex	4	6	100305	ACE touchscreen question "Which of the following qualifications do you have? (You can select more than one)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     A levels/AS levels and equivalent includes the Higher School Certificate  O levels/GCSEs and equivalent includes the School Certificate.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6138
6139	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	100066	Gas or solid-fuel cooking/heating	498769	769957	Complete	Categorical multiple		Data	Primary	Unisex	4	3	100288	ACE touchscreen question "Do you have any of the following in your home? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Solid fuel refers to wood or coal. Regular use is when you use this for most days of the week in the winter time.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6139
6140	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	100066	Heating type(s) in home	213701	245430	Complete	Categorical multiple		Data	Primary	Unisex	4	3	100289	ACE touchscreen question "How is your home mainly heated? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Solid fuel refers to wood or coal. Regular use is when you use this for most days of the week in the winter time.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6140
6141	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	100066	How are people in household related to participant	409395	642068	Complete	Categorical multiple		Data	Primary	Unisex	4	5	100292	ACE touchscreen question "How are the other people who live with you related to you? (You can select more than one answer)" The following checks were performed:  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Please select all the options that apply. Answer this question considering all the people who you counted in the household in response to the previous question.      ~F6141~ was collected from all participants except those who indicated they were living in a sheltered accommodation or in a care home, as defined by their answers to ~F670~ and living alone, as defined by their answers to ~F670~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6141
6142	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	100064	Current employment status	501653	625423	Complete	Categorical multiple		Data	Primary	Unisex	4	7	100295	ACE touchscreen question "Which of the following describes your current situation? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If more than one situation applies, select all that are appropriate.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6142
6143	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	100064	Transport type for commuting to job workplace	267669	361902	Complete	Categorical multiple		Data	Primary	Unisex	4	4	100299	ACE touchscreen question "What types of transport do you use to get to and from work? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you have more than one 'current job' then answer this question for your MAIN job only. If you use more than one form of transport then select all that apply       ~F6143~ was collected from participants who indicated they were in paid employment or self-employed, as defined by their answers to ~F6142~ except those who indicated they always work from home, as defined by their answers to ~F6142~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6143
6145	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Illness, injury, bereavement, stress in last 2 years	498723	648839	Complete	Categorical multiple		Data	Primary	Unisex	4	6	100502	ACE touchscreen question "In the last 2 years have you experienced any of the following? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6145
6146	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors	100067	Attendance/disability/mobility allowance	501605	587584	Complete	Categorical multiple		Data	Primary	Unisex	4	3	100510	ACE touchscreen question "Do you receive any of the following? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Only select a response if you personally receive the benefit. Do not include if your spouse or someone in your household receives one of these benefits.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6146
6148	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Eye problems/disorders	214897	252799	Complete	Categorical multiple		Data	Primary	Unisex	4	5	100523	ACE touchscreen question "Has a doctor told you that you have any of the following problems with your eyes? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you are not sure if you have had any of the listed eye problems enter Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6148
6149	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth	100046	Mouth/teeth dental problems	498717	636688	Complete	Categorical multiple		Data	Primary	Unisex	4	6	100538	ACE touchscreen question "Do you have any of the following? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Answer this question thinking about the past year.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6149
6150	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Vascular/heart problems diagnosed by doctor	501583	556738	Complete	Categorical multiple		Data	Primary	Unisex	3	4	100605	ACE touchscreen question "Has a doctor ever told you that you have had any of the following conditions? (You can select more than one answer)" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you do not know if you have had any of the listed conditions, enter None of the above. You can check this with an interviewer later in the visit.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6150
6151	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Fractured bone site(s)	52059	59609	Complete	Categorical multiple		Data	Primary	Unisex	4	7	100622	ACE touchscreen question "Which bones did you fracture/break? (You can select more than one answer)" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6151~ was collected from participants who indicated they have had fractured/broken bones in the last 5 years, as defined by their answers to ~F2463~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6151
