"field_name"	"rls"	"Path"	"Category"	"Field"	"Participants"	"Items"	"Stability"	"ValueType"	"Units"	"ItemType"	"Strata"	"Sexed"	"Instances"	"Array"	"Coding"	"Notes"	"Link"	"category"	"field_tag"	"fields_used"
26509	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of CC-Posterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of CC-Posterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26509"	"Subcortical measures"	"26509"	"26509"
26510	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of CC-Mid-Posterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of CC-Mid-Posterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26510"	"Subcortical measures"	"26510"	"26510"
26511	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of CC-Central (whole brain)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of CC-Central in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26511"	"Subcortical measures"	"26511"	"26511"
26512	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of CC-Mid-Anterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of CC-Mid-Anterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26512"	"Subcortical measures"	"26512"	"26512"
26513	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of CC-Anterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of CC-Anterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26513"	"Subcortical measures"	"26513"	"26513"
26514	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of BrainSeg (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of BrainSeg in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26514"	"Subcortical measures"	"26514"	"26514"
26515	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of BrainSegNotVent (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of BrainSegNotVent in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26515"	"Subcortical measures"	"26515"	"26515"
26516	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of BrainSegNotVentSurf (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of BrainSegNotVentSurf in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26516"	"Subcortical measures"	"26516"	"26516"
26517	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of SubCortGray (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of SubCortGray in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26517"	"Subcortical measures"	"26517"	"26517"
26518	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of TotalGray (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of TotalGray in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26518"	"Subcortical measures"	"26518"	"26518"
26519	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of SupraTentorial (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of SupraTentorial in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26519"	"Subcortical measures"	"26519"	"26519"
26520	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of SupraTentorialNotVent (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of SupraTentorialNotVent in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26520"	"Subcortical measures"	"26520"	"26520"
26521	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of EstimatedTotalIntraCranial (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of EstimatedTotalIntraCranial in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26521"	"Subcortical measures"	"26521"	"26521"
26522	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of VentricleChoroid (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of VentricleChoroid in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26522"	"Subcortical measures"	"26522"	"26522"
26523	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of 3rd-Ventricle (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of 3rd-Ventricle in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26523"	"Subcortical measures"	"26523"	"26523"
26524	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of 4th-Ventricle (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of 4th-Ventricle in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26524"	"Subcortical measures"	"26524"	"26524"
26525	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of 5th-Ventricle (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of 5th-Ventricle in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26525"	"Subcortical measures"	"26525"	"26525"
26526	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of Brain-Stem (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of Brain-Stem in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26526"	"Subcortical measures"	"26526"	"26526"
26527	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CSF (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CSF in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26527"	"Subcortical measures"	"26527"	"26527"
26528	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of WM-hypointensities (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of WM-hypointensities in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26528"	"Subcortical measures"	"26528"	"26528"
26529	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of non-WM-hypointensities (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of non-WM-hypointensities in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26529"	"Subcortical measures"	"26529"	"26529"
26530	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of Optic-Chiasm (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of Optic-Chiasm in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26530"	"Subcortical measures"	"26530"	"26530"
26531	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CC-Posterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CC-Posterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26531"	"Subcortical measures"	"26531"	"26531"
26532	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CC-Mid-Posterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CC-Mid-Posterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26532"	"Subcortical measures"	"26532"	"26532"
26533	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CC-Central (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CC-Central in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26533"	"Subcortical measures"	"26533"	"26533"
26534	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CC-Mid-Anterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CC-Mid-Anterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26534"	"Subcortical measures"	"26534"	"26534"
26535	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CC-Anterior (whole brain)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CC-Anterior in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26535"	"Subcortical measures"	"26535"	"26535"
26536	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume-ratio of BrainSegVol-to-eTIV (whole brain)"	40098	41470	"Accruing"	"Continuous"	"ratio"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume-ratio of BrainSegVol-to-eTIV in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26536"	"Subcortical measures"	"26536"	"26536"
26537	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume-ratio of MaskVol-to-eTIV (whole brain)"	40098	41470	"Accruing"	"Continuous"	"ratio"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume-ratio of MaskVol-to-eTIV in the whole brain generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26537"	"Subcortical measures"	"26537"	"26537"
26538	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Lateral-Ventricle (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Lateral-Ventricle in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26538"	"Subcortical measures"	"265382.0.lnr"	"265382.0.lnr"
26539	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Inf-Lat-Vent (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Inf-Lat-Vent in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26539"	"Subcortical measures"	"265392.0.lnr"	"265392.0.lnr"
26540	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Cerebellum-White-Matter (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Cerebellum-White-Matter in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26540"	"Subcortical measures"	"265402.0.lnr"	"265402.0.lnr"
26541	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Cerebellum-Cortex (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Cerebellum-Cortex in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26541"	"Subcortical measures"	"265412.0.lnr"	"265412.0.lnr"
26542	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Thalamus-Proper (left hemisphere)"	40097	41469	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Thalamus-Proper in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26542"	"Subcortical measures"	"265422.0.lnr"	"265422.0.lnr"
26543	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Caudate (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Caudate in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26543"	"Subcortical measures"	"265432.0.lnr"	"265432.0.lnr"
26544	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Putamen (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Putamen in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26544"	"Subcortical measures"	"265442.0.lnr"	"265442.0.lnr"
26545	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Pallidum (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Pallidum in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26545"	"Subcortical measures"	"265452.0.lnr"	"265452.0.lnr"
26546	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Hippocampus (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Hippocampus in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26546"	"Subcortical measures"	"265462.0.lnr"	"265462.0.lnr"
26547	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Amygdala (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Amygdala in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26547"	"Subcortical measures"	"265472.0.lnr"	"265472.0.lnr"
26548	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of Accumbens-area (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of Accumbens-area in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26548"	"Subcortical measures"	"265482.0.lnr"	"265482.0.lnr"
26549	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of VentralDC (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of VentralDC in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26549"	"Subcortical measures"	"265492.0.lnr"	"265492.0.lnr"
26550	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of vessel (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of vessel in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26550"	"Subcortical measures"	"265502.0.lnr"	"265502.0.lnr"
26551	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Mean intensity of choroid-plexus (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"AU"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean intensity of choroid-plexus in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26551"	"Subcortical measures"	"265512.0.lnr"	"265512.0.lnr"
26552	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of Cortex (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of Cortex in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26552"	"Subcortical measures"	"265522.0.lnr"	"265522.0.lnr"
26553	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG"	190	"Volume of CerebralWhiteMatter (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of CerebralWhiteMatter in the left hemisphere generated by subcortical volumetric segmentation (aseg)"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26553"	"Subcortical measures"	"265532.0.lnr"	"265532.0.lnr"
